contig_id	max_score	max_score_group	length	hallmark	viral	cellular	contig_length	provirus	proviral_length	gene_count	viral_genes	host_genes	checkv_quality	miuvig_quality	completeness	completeness_method	contamination	kmer_freq	warnings
Contig141991776||full	0.953	dsDNAphage	7313	0	22.2	0	7313	No	NA	18	2	0	Low-quality	Genome-fragment	11.24	HMM-based (lower-bound)	0	1	NA
Contig152114407||full	1	dsDNAphage	7312	1	31.6	0	7312	No	NA	19	4	0	Low-quality	Genome-fragment	2.88	HMM-based (lower-bound)	0	1	NA
Contig95784937||full	0.64	dsDNAphage	7310	0	16.7	0	7310	No	NA	6	0	0	Low-quality	Genome-fragment	15.17	AAI-based (medium-confidence)	0	1	no viral genes detected
Contig150511258||full	0.88	dsDNAphage	7309	0	13.3	6.7	7309	No	NA	15	0	1	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
Contig149096461||full	0.973	dsDNAphage	7307	0	73.3	0	7307	No	NA	15	11	0	Low-quality	Genome-fragment	16.91	AAI-based (high-confidence)	0	1	NA
Contig135845621||full	0.98	dsDNAphage	7306	2	25	0	7306	No	NA	12	2	0	Low-quality	Genome-fragment	16.3	AAI-based (high-confidence)	0	1	NA
Contig22780992||full	0.567	dsDNAphage	7303	0	7.1	0	7303	No	NA	14	0	1	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
Contig111354286||full	0.967	dsDNAphage	7303	0	22.2	0	7303	No	NA	18	2	0	Low-quality	Genome-fragment	8.27	HMM-based (lower-bound)	0	1	NA
Contig3081743||full	0.967	dsDNAphage	7301	1	57.1	14.3	7301	No	NA	7	1	0	Low-quality	Genome-fragment	14.95	AAI-based (medium-confidence)	0	1	NA
Contig28295666||full	0.82	dsDNAphage	7301	0	66.7	0	7301	No	NA	9	4	0	Low-quality	Genome-fragment	12.49	AAI-based (medium-confidence)	0	1	NA
Contig88635536||full	0.973	dsDNAphage	7295	0	18.2	0	7295	No	NA	22	1	0	Low-quality	Genome-fragment	3.28	HMM-based (lower-bound)	0	1	NA
Contig128103008||full	0.54	dsDNAphage	7295	0	13.3	6.7	7295	No	NA	15	1	1	Low-quality	Genome-fragment	4.6	HMM-based (lower-bound)	0	1	NA
Contig114990384||full	1	dsDNAphage	7294	3	83.3	0	7294	No	NA	6	5	0	Low-quality	Genome-fragment	15.57	AAI-based (high-confidence)	0	1	NA
Contig110940751||full	0.993	dsDNAphage	7292	1	35.3	0	7292	No	NA	17	4	0	Low-quality	Genome-fragment	3.78	HMM-based (lower-bound)	0	1	NA
Contig150936900||full	0.9	dsDNAphage	7291	0	42.9	0	7291	No	NA	14	5	0	Low-quality	Genome-fragment	18.44	AAI-based (medium-confidence)	0	1	NA
Contig65435955||full	0.993	dsDNAphage	7289	1	25	0	7289	No	NA	8	2	0	Low-quality	Genome-fragment	11.14	AAI-based (high-confidence)	0	1	NA
Contig84929116||full	0.873	dsDNAphage	7289	0	7.1	0	7289	No	NA	14	1	0	Low-quality	Genome-fragment	1.16	HMM-based (lower-bound)	0	1	NA
Contig83495358||full	0.987	dsDNAphage	7286	1	12.5	0	7286	No	NA	16	1	0	Low-quality	Genome-fragment	10.67	HMM-based (lower-bound)	0	1	NA
Contig142378427||full	0.887	dsDNAphage	7285	0	11.8	0	7285	No	NA	17	1	1	Low-quality	Genome-fragment	0.59	HMM-based (lower-bound)	0	1	NA
Contig146127787||full	0.987	dsDNAphage	7282	0	18.8	0	7282	No	NA	16	1	0	Low-quality	Genome-fragment	12.19	AAI-based (medium-confidence)	0	1	NA
Contig30684899||full	0.747	dsDNAphage	7281	0	25	0	7281	No	NA	8	0	6	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
Contig58328483||full	0.967	dsDNAphage	7281	2	50	0	7281	No	NA	4	1	0	Low-quality	Genome-fragment	1.32	HMM-based (lower-bound)	0	1	NA
Contig99979798||full	0.94	dsDNAphage	7281	1	16.7	8.3	7281	No	NA	12	1	0	Low-quality	Genome-fragment	9.47	HMM-based (lower-bound)	0	1	NA
Contig126076615||full	0.987	dsDNAphage	7281	2	42.9	0	7281	No	NA	14	4	0	Low-quality	Genome-fragment	11.89	HMM-based (lower-bound)	0	1	NA
Contig71013099||full	0.507	dsDNAphage	7280	0	20	10	7280	No	NA	10	2	0	Low-quality	Genome-fragment	11.28	AAI-based (high-confidence)	0	1	NA
Contig138125111||full	0.573	dsDNAphage	7278	0	18.2	0	7278	No	NA	11	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
Contig96698577||full	0.98	dsDNAphage	7277	0	16.7	0	7277	No	NA	18	1	0	Low-quality	Genome-fragment	4.65	HMM-based (lower-bound)	0	1	NA
Contig149300123||full	0.733	dsDNAphage	7277	0	7.7	0	7277	No	NA	13	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
Contig109551983||full	1	dsDNAphage	7272	2	33.3	0	7272	No	NA	9	2	0	Low-quality	Genome-fragment	4.95	HMM-based (lower-bound)	0	1	NA
Contig57762440||full	0.833	dsDNAphage	7271	0	69.2	0	7271	No	NA	13	1	2	Low-quality	Genome-fragment	1.6	HMM-based (lower-bound)	0	1	NA
Contig142814458||full	0.907	dsDNAphage	7270	0	58.3	0	7270	No	NA	12	6	0	Low-quality	Genome-fragment	15.4	AAI-based (high-confidence)	0	1	NA
Contig74821958||full	0.967	dsDNAphage	7268	0	6.7	0	7268	No	NA	15	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
Contig97718860||full	0.933	dsDNAphage	7268	0	57.1	0	7268	No	NA	7	2	0	Low-quality	Genome-fragment	5.67	HMM-based (lower-bound)	0	1	NA
Contig154407291||full	0.987	dsDNAphage	7268	3	35.7	0	7268	No	NA	14	3	0	Low-quality	Genome-fragment	12.47	AAI-based (high-confidence)	0	1	NA
Contig38071616||full	0.92	dsDNAphage	7267	0	41.7	0	7267	No	NA	12	3	0	Low-quality	Genome-fragment	8.54	HMM-based (lower-bound)	0	1	NA
Contig143220079||full	0.533	dsDNAphage	7267	1	33.3	16.7	7267	No	NA	6	0	2	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
Contig10231586||full	0.987	dsDNAphage	7266	2	27.3	0	7266	No	NA	11	2	0	Low-quality	Genome-fragment	5.09	HMM-based (lower-bound)	0	1	NA
Contig92424967||full	0.613	dsDNAphage	7266	0	27.3	9.1	7266	No	NA	11	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
Contig95354314||full	0.787	dsDNAphage	7266	0	22.2	0	7266	No	NA	9	1	0	Low-quality	Genome-fragment	2.02	AAI-based (high-confidence)	0	1	NA
Contig96104756||full	0.92	dsDNAphage	7264	0	14.3	0	7264	No	NA	14	1	0	Low-quality	Genome-fragment	15.47	AAI-based (medium-confidence)	0	1	NA
Contig128253173||full	0.913	dsDNAphage	7263	0	10.5	5.3	7263	No	NA	19	0	2	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
Contig141671802||full	0.98	dsDNAphage	7262	0	9.5	4.8	7262	No	NA	20	1	0	Low-quality	Genome-fragment	4.35	HMM-based (lower-bound)	0	1	NA
Contig148892381||full	0.993	dsDNAphage	7262	1	37.5	0	7262	No	NA	8	0	0	Low-quality	Genome-fragment	17.01	AAI-based (medium-confidence)	0	1	no viral genes detected
Contig98133384||full	0.853	dsDNAphage	7262	0	18.2	0	7262	No	NA	11	0	1	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
Contig135790575||full	0.987	dsDNAphage	7258	1	25	0	7258	No	NA	4	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
Contig59776449||full	0.993	dsDNAphage	7256	4	50	0	7256	No	NA	10	5	0	Low-quality	Genome-fragment	15.22	AAI-based (high-confidence)	0	1	NA
Contig76298450||full	0.747	dsDNAphage	7256	0	25	8.3	7256	No	NA	12	2	0	Low-quality	Genome-fragment	6.53	HMM-based (lower-bound)	0	1	NA
Contig153162170||full	1	dsDNAphage	7256	1	33.3	0	7256	No	NA	9	3	0	Low-quality	Genome-fragment	10.71	HMM-based (lower-bound)	0	1	NA
Contig13494464||full	0.953	dsDNAphage	7255	1	18.2	0	7255	No	NA	11	0	1	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
Contig130106656||full	0.947	dsDNAphage	7255	0	35.7	0	7255	No	NA	14	3	1	Low-quality	Genome-fragment	8.03	HMM-based (lower-bound)	0	1	NA
Contig28033749||full	0.987	dsDNAphage	7253	2	50	0	7253	No	NA	8	2	0	Low-quality	Genome-fragment	8.48	HMM-based (lower-bound)	0	1	NA
Contig65552732||full	0.553	dsDNAphage	7253	0	33.3	0	7253	No	NA	6	0	4	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
Contig137501073||full	0.833	dsDNAphage	7253	1	20	0	7253	No	NA	5	0	2	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
Contig3622706||full	0.927	dsDNAphage	7252	0	6.7	0	7252	No	NA	15	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
Contig72304806||full	0.927	dsDNAphage	7252	2	30	10	7252	No	NA	10	4	0	Low-quality	Genome-fragment	13.99	AAI-based (medium-confidence)	0	1	NA
Contig112123466||full	0.907	dsDNAphage	7251	1	50	16.7	7251	No	NA	6	1	0	Low-quality	Genome-fragment	3.37	AAI-based (medium-confidence)	0	1	NA
Contig102978089||full	0.96	dsDNAphage	7248	0	28.6	0	7248	No	NA	14	2	0	Low-quality	Genome-fragment	6.13	AAI-based (high-confidence)	0	1	NA
Contig105140648||full	0.78	dsDNAphage	7248	0	77.8	0	7248	No	NA	9	4	0	Low-quality	Genome-fragment	16.76	AAI-based (high-confidence)	0	1	NA
Contig123053415||full	0.827	dsDNAphage	7248	0	8.3	0	7248	No	NA	12	1	0	Low-quality	Genome-fragment	10.82	AAI-based (medium-confidence)	0	1	NA
Contig64638963||full	0.813	dsDNAphage	7247	1	20	0	7247	No	NA	5	0	1	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
Contig125112087||full	0.987	dsDNAphage	7243	3	41.7	0	7243	No	NA	12	2	0	Low-quality	Genome-fragment	19.15	AAI-based (high-confidence)	0	1	NA
Contig35356127||full	0.933	dsDNAphage	7242	0	50	0	7242	No	NA	12	4	0	Low-quality	Genome-fragment	4.83	HMM-based (lower-bound)	0	1	NA
Contig105812178||full	0.893	dsDNAphage	7239	0	9.1	0	7239	No	NA	22	2	0	Low-quality	Genome-fragment	4.02	HMM-based (lower-bound)	0	1	NA
Contig94936722||full	1	dsDNAphage	7237	1	88.9	0	7237	No	NA	9	2	0	Low-quality	Genome-fragment	1.83	AAI-based (high-confidence)	0	1	NA
Contig50474607||full	0.813	dsDNAphage	7236	0	54.5	0	7236	No	NA	11	4	0	Low-quality	Genome-fragment	16.05	AAI-based (high-confidence)	0	1	NA
Contig136333918||full	1	dsDNAphage	7235	1	71.4	0	7235	Yes	3333	7	2	2	Low-quality	Genome-fragment	3.79	HMM-based (lower-bound)	53.93	1	NA
Contig140855979||full	0.953	dsDNAphage	7235	0	28.6	0	7235	No	NA	14	1	0	Low-quality	Genome-fragment	6.23	AAI-based (medium-confidence)	0	1	NA
Contig54185625||full	0.993	dsDNAphage	7232	0	46.2	0	7232	No	NA	13	2	0	Low-quality	Genome-fragment	3.98	HMM-based (lower-bound)	0	1	NA
Contig140561817||full	0.56	dsDNAphage	7231	0	10	0	7231	No	NA	10	0	2	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
Contig69462471||full	0.993	dsDNAphage	7229	0	18.8	0	7229	No	NA	16	1	1	Low-quality	Genome-fragment	10.99	HMM-based (lower-bound)	0	1	NA
Contig73701093||full	0.94	dsDNAphage	7229	0	25	0	7229	No	NA	16	1	0	Low-quality	Genome-fragment	4.32	HMM-based (lower-bound)	0	1	NA
Contig83237351||full	0.633	dsDNAphage	7229	0	50	0	7229	No	NA	6	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
Contig53833668||full	0.813	dsDNAphage	7226	0	31.2	6.2	7226	No	NA	16	1	1	Low-quality	Genome-fragment	10.99	HMM-based (lower-bound)	0	1	NA
Contig118000036||full	0.94	dsDNAphage	7225	0	12.5	0	7225	No	NA	16	1	0	Low-quality	Genome-fragment	4.78	HMM-based (lower-bound)	0	1	NA
Contig145205897||full	0.58	dsDNAphage	7225	0	27.3	9.1	7225	No	NA	11	1	0	Low-quality	Genome-fragment	2.3	HMM-based (lower-bound)	0	1	NA
Contig149028525||full	0.893	dsDNAphage	7224	0	20	0	7224	No	NA	10	1	0	Low-quality	Genome-fragment	11	HMM-based (lower-bound)	0	1	NA
Contig97217239||full	0.72	dsDNAphage	7222	0	11.1	0	7222	No	NA	9	1	0	Low-quality	Genome-fragment	17.18	HMM-based (lower-bound)	0	1	NA
Contig115548570||full	0.96	dsDNAphage	7222	0	87.5	0	7222	Yes	3559	8	2	1	Low-quality	Genome-fragment	6.6	AAI-based (medium-confidence)	50.72	1	NA
Contig99219872||full	0.933	dsDNAphage	7221	0	40	0	7221	No	NA	10	2	0	Low-quality	Genome-fragment	3.35	HMM-based (lower-bound)	0	1	NA
Contig108607862||full	0.6	dsDNAphage	7220	0	41.7	16.7	7220	No	NA	12	0	2	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
Contig14363556||full	0.967	dsDNAphage	7219	1	16.7	5.6	7219	No	NA	18	0	1	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
Contig78880840||full	1	dsDNAphage	7219	0	31.2	0	7219	No	NA	16	3	0	Low-quality	Genome-fragment	12.78	HMM-based (lower-bound)	0	1	NA
Contig126726131||full	0.893	dsDNAphage	7218	0	61.5	0	7218	No	NA	13	3	0	Low-quality	Genome-fragment	3.27	HMM-based (lower-bound)	0	1	NA
Contig104905216||full	1	dsDNAphage	7217	2	38.5	0	7217	No	NA	13	4	0	Low-quality	Genome-fragment	7.89	HMM-based (lower-bound)	0	1	NA
Contig57790239||full	0.94	dsDNAphage	7216	0	13.3	0	7216	No	NA	15	1	1	Low-quality	Genome-fragment	1.33	HMM-based (lower-bound)	0	1	NA
Contig68963998||full	0.887	dsDNAphage	7216	1	33.3	16.7	7216	No	NA	6	2	0	Low-quality	Genome-fragment	9.21	HMM-based (lower-bound)	0	1	NA
Contig92320586||full	0.593	dsDNAphage	7216	2	25	50	7216	No	NA	8	0	2	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
Contig61631288||full	0.993	dsDNAphage	7209	3	41.7	0	7209	No	NA	12	4	0	Low-quality	Genome-fragment	10.04	HMM-based (lower-bound)	0	1	NA
Contig107102394||full	0.86	dsDNAphage	7208	0	11.1	0	7208	No	NA	9	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
Contig105153759||full	0.993	dsDNAphage	7206	0	4.2	0	7206	No	NA	24	1	0	Low-quality	Genome-fragment	4.55	HMM-based (lower-bound)	0	1	NA
Contig155458179||full	0.813	dsDNAphage	7206	0	25	0	7206	No	NA	12	2	0	Low-quality	Genome-fragment	2.45	HMM-based (lower-bound)	0	1	NA
Contig94675429||full	1	dsDNAphage	7202	3	36.4	0	7202	No	NA	11	3	0	Low-quality	Genome-fragment	14.7	AAI-based (medium-confidence)	0	1	NA
Contig41171244||full	0.773	dsDNAphage	7201	0	4.5	0	7201	No	NA	22	0	1	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
Contig77589415||full	0.627	dsDNAphage	7200	0	18.2	0	7200	No	NA	11	0	1	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
Contig91781665||full	0.647	dsDNAphage	7198	0	9.1	0	7198	No	NA	11	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
Contig5632450||full	1	dsDNAphage	7195	1	55.6	0	7195	No	NA	9	1	1	Low-quality	Genome-fragment	3.31	HMM-based (lower-bound)	0	1	NA
Contig117570967||full	0.94	dsDNAphage	7195	0	20	6.7	7195	No	NA	15	2	0	Low-quality	Genome-fragment	10.36	HMM-based (lower-bound)	0	1	NA
Contig103734503||full	0.86	dsDNAphage	7193	0	20	0	7193	No	NA	5	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
Contig104204978||full	0.993	dsDNAphage	7193	1	57.1	0	7193	No	NA	7	1	0	Low-quality	Genome-fragment	2.94	HMM-based (lower-bound)	0	1	NA
Contig85986395||full	0.987	dsDNAphage	7192	0	4	0	7192	No	NA	25	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
Contig88121570||full	0.98	dsDNAphage	7189	3	71.4	0	7189	No	NA	7	3	0	Low-quality	Genome-fragment	14.5	HMM-based (lower-bound)	0	1	NA
Contig94599833||full	0.987	dsDNAphage	7189	0	4.8	0	7189	No	NA	21	1	0	Low-quality	Genome-fragment	8.45	HMM-based (lower-bound)	0	1	NA
Contig154114772||full	0.62	dsDNAphage	7188	0	14.3	7.1	7188	No	NA	14	2	0	Low-quality	Genome-fragment	6.49	HMM-based (lower-bound)	0	1	NA
Contig110353888||full	0.653	dsDNAphage	7187	0	21.4	7.1	7187	No	NA	14	2	1	Low-quality	Genome-fragment	4.61	HMM-based (lower-bound)	0	1	NA
Contig84012800||full	0.58	dsDNAphage	7186	0	22.2	0	7186	No	NA	9	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
Contig81130448||full	0.813	dsDNAphage	7185	0	35.7	7.1	7185	No	NA	14	1	0	Low-quality	Genome-fragment	2.13	HMM-based (lower-bound)	0	1	NA
Contig150443724||full	0.993	dsDNAphage	7184	2	30.8	0	7184	No	NA	13	1	0	Low-quality	Genome-fragment	11.57	AAI-based (medium-confidence)	0	1	NA
Contig154799438||full	0.86	dsDNAphage	7184	0	50	0	7184	No	NA	8	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
Contig121485930||full	0.987	dsDNAphage	7183	1	37.5	0	7183	No	NA	8	0	0	Low-quality	Genome-fragment	12.8	AAI-based (medium-confidence)	0	1	no viral genes detected
Contig127170873||full	0.987	dsDNAphage	7181	2	14.3	0	7181	No	NA	14	2	0	Low-quality	Genome-fragment	18.06	AAI-based (medium-confidence)	0	1	NA
Contig155024410||full	0.847	dsDNAphage	7181	0	23.5	5.9	7181	No	NA	17	3	0	Low-quality	Genome-fragment	17.84	AAI-based (high-confidence)	0	1	NA
Contig23450382||full	1	dsDNAphage	7179	3	75	0	7179	No	NA	8	3	0	Low-quality	Genome-fragment	3.83	AAI-based (medium-confidence)	0	1	NA
Contig12724141||full	0.927	dsDNAphage	7178	0	7.1	0	7178	No	NA	14	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
Contig148910988||full	1	dsDNAphage	7176	1	40	0	7176	No	NA	10	4	0	Low-quality	Genome-fragment	9.25	HMM-based (lower-bound)	0	1	NA
Contig112223923||full	0.887	dsDNAphage	7174	2	37.5	0	7174	No	NA	8	0	1	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
Contig77892188||full	1	dsDNAphage	7171	1	57.1	0	7171	No	NA	7	4	0	Low-quality	Genome-fragment	11.43	AAI-based (high-confidence)	0	1	NA
Contig97094886||full	0.947	dsDNAphage	7169	0	10.5	0	7169	No	NA	19	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
Contig32987727||full	0.507	dsDNAphage	7168	0	11.1	0	7168	No	NA	9	0	1	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
Contig150233685||full	1	dsDNAphage	7168	1	47.1	0	7168	No	NA	17	2	0	Low-quality	Genome-fragment	15.5	AAI-based (medium-confidence)	0	1	NA
Contig44955831||full	0.827	dsDNAphage	7167	0	16.7	0	7167	No	NA	12	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
Contig89450951||full	1	dsDNAphage	7167	1	14.3	0	7167	No	NA	21	1	0	Low-quality	Genome-fragment	3.13	HMM-based (lower-bound)	0	1	NA
Contig88987966||full	1	dsDNAphage	7165	1	25	0	7165	No	NA	12	1	0	Low-quality	Genome-fragment	16.88	AAI-based (high-confidence)	0	1	NA
Contig141690089||full	0.587	dsDNAphage	7165	0	12.5	0	7165	No	NA	8	0	3	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
Contig21046732||full	1	dsDNAphage	7164	3	62.5	0	7164	No	NA	8	5	0	Low-quality	Genome-fragment	2.21	AAI-based (high-confidence)	0	1	NA
Contig150418226||full	0.92	dsDNAphage	7162	0	25	0	7162	No	NA	12	0	0	Low-quality	Genome-fragment	4.4	AAI-based (medium-confidence)	0	1	no viral genes detected
Contig98133401||full	1	dsDNAphage	7157	2	35.7	0	7157	No	NA	14	4	0	Low-quality	Genome-fragment	6.11	HMM-based (lower-bound)	0	1	NA
Contig126395203||full	0.987	dsDNAphage	7157	3	40	10	7157	No	NA	10	3	0	Low-quality	Genome-fragment	9.05	HMM-based (lower-bound)	0	1	NA
Contig12767245||full	1	dsDNAphage	7156	1	17.6	0	7156	No	NA	17	2	0	Low-quality	Genome-fragment	2.9	HMM-based (lower-bound)	0	1	NA
Contig24600416||full	1	dsDNAphage	7156	2	33.3	0	7156	No	NA	12	2	0	Low-quality	Genome-fragment	12.99	AAI-based (high-confidence)	0	1	NA
Contig61963313||full	1	dsDNAphage	7156	2	25	0	7156	No	NA	12	1	0	Low-quality	Genome-fragment	15.93	HMM-based (lower-bound)	0	1	NA
Contig144603357||full	0.84	dsDNAphage	7156	0	28.6	0	7156	No	NA	14	0	2	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
Contig143558381||full	0.88	dsDNAphage	7155	0	33.3	0	7155	No	NA	9	1	0	Low-quality	Genome-fragment	6.92	AAI-based (medium-confidence)	0	1	NA
Contig51678726||full	1	dsDNAphage	7153	3	55.6	0	7153	No	NA	9	6	0	Low-quality	Genome-fragment	12.21	HMM-based (lower-bound)	0	1	NA
Contig125074031||full	0.98	dsDNAphage	7153	0	13	0	7153	No	NA	23	1	0	Low-quality	Genome-fragment	9.46	HMM-based (lower-bound)	0	1	NA
Contig34554575||0_partial	0.9	dsDNAphage	7153	1	10	0	7153	No	NA	10	1	0	Low-quality	Genome-fragment	6.93	HMM-based (lower-bound)	0	1	NA
Contig92743305||full	0.94	dsDNAphage	7152	0	33.3	0	7152	No	NA	12	0	0	Low-quality	Genome-fragment	4.43	AAI-based (medium-confidence)	0	1	no viral genes detected
Contig100459971||full	0.58	dsDNAphage	7151	0	33.3	0	7151	No	NA	9	1	0	Low-quality	Genome-fragment	2.88	AAI-based (high-confidence)	0	1	NA
Contig36285754||full	1	dsDNAphage	7147	1	20	0	7147	No	NA	10	2	0	Low-quality	Genome-fragment	10.7	AAI-based (medium-confidence)	0	1	NA
Contig85986396||full	0.873	dsDNAphage	7147	0	17.6	5.9	7147	No	NA	17	2	1	Low-quality	Genome-fragment	10.46	HMM-based (lower-bound)	0	1	NA
Contig93427022||full	0.98	dsDNAphage	7143	1	27.3	0	7143	No	NA	11	1	0	Low-quality	Genome-fragment	18.07	AAI-based (medium-confidence)	0	1	NA
Contig124821436||full	0.993	dsDNAphage	7143	2	44.4	0	7143	No	NA	9	2	0	Low-quality	Genome-fragment	16.49	AAI-based (medium-confidence)	0	1	NA
Contig130880277||full	0.807	dsDNAphage	7142	0	12.5	0	7142	No	NA	8	1	0	Low-quality	Genome-fragment	4.73	HMM-based (lower-bound)	0	1	NA
Contig17408856||full	0.987	dsDNAphage	7141	1	25	0	7141	No	NA	12	0	0	Low-quality	Genome-fragment	19.15	AAI-based (medium-confidence)	0	1	no viral genes detected
Contig147757940||full	0.713	dsDNAphage	7140	0	22.2	0	7140	No	NA	9	1	0	Low-quality	Genome-fragment	12.94	HMM-based (lower-bound)	0	1	NA
Contig127344789||full	0.973	dsDNAphage	7138	2	37.5	0	7138	No	NA	8	3	0	Low-quality	Genome-fragment	15.07	AAI-based (high-confidence)	0	1	NA
Contig70064317||full	0.927	dsDNAphage	7135	0	20	0	7135	No	NA	5	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
Contig136480462||full	1	dsDNAphage	7131	1	62.5	0	7131	No	NA	8	3	0	Low-quality	Genome-fragment	14.09	AAI-based (high-confidence)	0	1	NA
Contig141463461||full	0.953	dsDNAphage	7131	0	22.2	0	7131	No	NA	9	1	0	Low-quality	Genome-fragment	0.64	HMM-based (lower-bound)	0	1	NA
Contig107965766||full	0.74	dsDNAphage	7129	0	9.1	0	7129	No	NA	11	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
Contig144567443||full	0.767	dsDNAphage	7128	0	40	0	7128	No	NA	5	0	3	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
Contig8737750||full	0.953	dsDNAphage	7127	0	30.8	0	7127	No	NA	13	1	0	Low-quality	Genome-fragment	0.33	HMM-based (lower-bound)	0	1	NA
Contig27368339||full	0.947	dsDNAphage	7127	0	17.6	0	7127	No	NA	17	1	0	Low-quality	Genome-fragment	14.29	AAI-based (high-confidence)	0	1	NA
Contig50814693||full	1	dsDNAphage	7127	1	57.1	0	7127	No	NA	14	5	0	Low-quality	Genome-fragment	6.47	AAI-based (medium-confidence)	0	1	NA
Contig143275622||full	0.827	dsDNAphage	7125	1	7.1	0	7125	No	NA	14	2	1	Low-quality	Genome-fragment	10.6	HMM-based (lower-bound)	0	1	NA
Contig1704947||full	0.993	dsDNAphage	7124	0	26.7	0	7124	No	NA	15	1	0	Low-quality	Genome-fragment	11.47	AAI-based (medium-confidence)	0	1	NA
Contig21204089||full	1	dsDNAphage	7122	4	60	0	7122	No	NA	10	6	0	Low-quality	Genome-fragment	16.41	AAI-based (medium-confidence)	0	1	NA
Contig38522108||full	0.987	dsDNAphage	7120	0	35.3	0	7120	No	NA	17	3	0	Low-quality	Genome-fragment	5.67	HMM-based (lower-bound)	0	1	NA
Contig54548781||full	0.747	dsDNAphage	7118	0	14.3	9.5	7118	No	NA	21	3	1	Low-quality	Genome-fragment	3.49	HMM-based (lower-bound)	0	1	NA
Contig151914850||full	0.993	dsDNAphage	7115	6	80	0	7115	No	NA	10	8	0	Low-quality	Genome-fragment	11.84	AAI-based (medium-confidence)	0	1	NA
Contig61901508||full	0.927	dsDNAphage	7114	0	29.4	5.9	7114	No	NA	17	3	0	Low-quality	Genome-fragment	11.67	HMM-based (lower-bound)	0	1	NA
Contig99138189||full	0.74	dsDNAphage	7114	0	15.8	0	7114	No	NA	19	1	0	Low-quality	Genome-fragment	4.26	HMM-based (lower-bound)	0	1	NA
Contig73637350||full	0.987	dsDNAphage	7112	2	22.2	0	7112	No	NA	9	2	0	Low-quality	Genome-fragment	16.62	AAI-based (high-confidence)	0	1	NA
