contig_id	full-partial	max_score	max_score_group	length	hallmark	viral	cellular	contig_length	provirus	proviral_length	gene_count	viral_genes	host_genes	checkv_quality	miuvig_quality	completeness	completeness_method	contamination	kmer_freq	warnings	bin	contigLen	totalAvgDepth	contig_%GC	Completeness	Contamination	classification	bin_length	bin_%GC	contig_count
Contig48832951	full	0.58	dsDNAphage	12933	0	84.6	7.7	12933	No	NA	13	2	0	Low-quality	Genome-fragment	3.04	HMM-based (lower-bound)	0	1	NA	bin.331	12934	15.4	34	0	0	Unclassified Bacteria	333568	33	16
Contig31867546	full	0.987	dsDNAphage	12873	1	53.8	0	12873	No	NA	13	7	0	Low-quality	Genome-fragment	3.33	AAI-based (medium-confidence)	0	1	NA	bin.392	12877	10.1	32	0	0	Unclassified Bacteria	447320	33	30
Contig13128077	full	0.773	dsDNAphage	12869	0	28.6	3.6	12869	No	NA	27	3	0	Low-quality	Genome-fragment	5.28	HMM-based (lower-bound)	0	1	NA	bin.306	13354	11.4	37	0	0	Unclassified Bacteria	355851	35	25
Contig102341228	full	0.813	dsDNAphage	12832	0	48	4	12832	No	NA	24	3	3	Low-quality	Genome-fragment	3.21	HMM-based (lower-bound)	0	1	NA	bin.392	13102	9.6	33	0	0	Unclassified Bacteria	447320	33	30
Contig151871614	full	0.707	dsDNAphage	12815	0	12	0	12815	No	NA	27	1	0	Low-quality	Genome-fragment	4.36	HMM-based (lower-bound)	0	1	NA	bin.485	14037	7	58	0	0	Unclassified Bacteria	254924	58	30
Contig85761852	full	0.633	dsDNAphage	12770	0	72.7	9.1	12770	No	NA	11	7	0	Low-quality	Genome-fragment	21.38	AAI-based (high-confidence)	0	1	NA	bin.475	12772	8.5	59	0	0	Unclassified Bacteria	4149049	58	455
Contig7049881	full	1	dsDNAphage	12740	3	66.7	0	12740	No	NA	12	6	0	Low-quality	Genome-fragment	5.68	HMM-based (lower-bound)	0	1	NA	bin.283	13059	8.3	45	0	0	Unclassified Bacteria	331791	46	27
Contig52928783	full	0.987	dsDNAphage	12637	6	52.9	23.5	12637	No	NA	17	11	0	Low-quality	Genome-fragment	28	AAI-based (high-confidence)	0	1	NA	bin.014	12806	10.9	61	24.14	0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Paraburkholderia;s__	4499323	62	583
Contig98238325	full	1	dsDNAphage	12588	5	75	0	12588	No	NA	16	11	0	Low-quality	Genome-fragment	19.17	AAI-based (medium-confidence)	0	1	NA	bin.483	12591	7.4	61	35.5	1.72	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__BOG-931;s__	2897388	62	370
Contig41425893	full	0.913	dsDNAphage	12529	0	12.9	6.5	12529	No	NA	29	1	0	Low-quality	Genome-fragment	7.98	HMM-based (lower-bound)	0	1	NA	bin.409	13997	12.3	67	0	0	Unclassified	237655	68	14
Contig87065221	full	0.8	dsDNAphage	12527	0	5.4	0	12527	No	NA	37	1	0	Low-quality	Genome-fragment	5.45	HMM-based (lower-bound)	0	1	NA	bin.043	13057	111	61	0	0	Unclassified Bacteria	410045	61	27
Contig42896097	full	0.92	dsDNAphage	12502	0	22.2	0	12502	No	NA	27	4	0	Low-quality	Genome-fragment	5.65	AAI-based (medium-confidence)	0	1	NA	bin.331	12758	12.7	36	0	0	Unclassified Bacteria	333568	33	16
Contig93004138	full	1	dsDNAphage	12497	2	36.8	0	12497	No	NA	19	2	0	Low-quality	Genome-fragment	13.91	HMM-based (lower-bound)	0	1	NA	bin.266	12793	8.8	67	40.93	0.65	d__Bacteria;p__Myxococcota;c__Polyangia;o__Palsa-1104_A;f__Fen-1088;g__JADGRB01;s__	3529285	69	395
Contig133276617	full	0.993	dsDNAphage	12438	2	46.7	0	12438	No	NA	15	7	0	Low-quality	Genome-fragment	13.68	AAI-based (high-confidence)	0	1	NA	bin.014	12441	6.8	60	24.14	0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Paraburkholderia;s__	4499323	62	583
Contig131784213	full	0.993	dsDNAphage	12402	1	50	0	12402	No	NA	18	3	0	Low-quality	Genome-fragment	19.47	AAI-based (high-confidence)	0	1	NA	bin.475	12405	8	60	0	0	Unclassified Bacteria	4149049	58	455
Contig115643820	full	1	dsDNAphage	12375	3	35.7	0	12375	No	NA	14	2	0	Low-quality	Genome-fragment	16.16	HMM-based (lower-bound)	0	1	NA	bin.190	12440	8	53	10.91	0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Nevskiales;f__Nevskiaceae;g__Nevskia;s__	880751	57	85
Contig138760816	full	0.993	dsDNAphage	12367	2	23.3	3.3	12367	No	NA	30	4	1	Low-quality	Genome-fragment	28.58	AAI-based (medium-confidence)	0	1	NA	bin.475	12367	11.7	57	0	0	Unclassified Bacteria	4149049	58	455
Contig46055405	full	0.98	dsDNAphage	12361	1	36.4	9.1	12361	No	NA	22	5	0	Low-quality	Genome-fragment	15.05	HMM-based (lower-bound)	0	1	NA	bin.163	12364	6.9	57	25.86	0	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidoferrales;f__UBA7541;g__Acidoferrum;s__	2246899	58	260
Contig78675104	full	0.6	dsDNAphage	12359	2	16.7	8.3	12359	No	NA	12	0	2	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected	bin.357	12360	6.4	36	16.25	0.2	d__Bacteria;p__Dependentiae;c__Babeliae;o__Babeliales;f__Vermiphilaceae;g__SOIL31;s__	373583	37	54
Contig93015846	full	0.987	dsDNAphage	12357	1	46.7	0	12357	No	NA	15	2	1	Low-quality	Genome-fragment	2.53	AAI-based (high-confidence)	0	1	NA	bin.041	12358	7	62	0.94	0	Unclassified Bacteria	313474	61	35
Contig41895230	full	0.673	dsDNAphage	12351	0	14.3	4.8	12351	No	NA	23	1	3	Low-quality	Genome-fragment	3.59	AAI-based (medium-confidence)	0	1	NA	bin.383	12881	11.7	62	0	0	Unclassified Bacteria	261037	60	10
Contig113057851	full	0.567	dsDNAphage	12330	1	14.3	0	12330	No	NA	14	0	5	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected	bin.115	12484	6.7	68	18.62	0	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__RAAP-2;g__Bog-473;s__	723791	66	105
Contig10935817	full	0.6	dsDNAphage	12322	0	4.2	0	12322	No	NA	24	1	1	Low-quality	Genome-fragment	3.07	HMM-based (lower-bound)	0	1	NA	bin.391	12655	8.1	36	0	0	Unclassified Bacteria	204482	35	19
Contig121498862	full	0.953	dsDNAphage	12243	0	45.5	0	12243	No	NA	21	2	2	Low-quality	Genome-fragment	3.23	HMM-based (lower-bound)	0	1	NA	bin.392	13788	9.3	33	0	0	Unclassified Bacteria	447320	33	30
Contig95825523	full	0.727	dsDNAphage	12171	0	29.4	0	12171	No	NA	17	2	0	Low-quality	Genome-fragment	10.2	HMM-based (lower-bound)	0	1	NA	bin.140	12310	8.6	65	23.1	0	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Palsa-883;s__	2445319	66	310
Contig7044500	full	0.9	dsDNAphage	12167	0	26.9	3.8	12167	No	NA	25	3	0	Low-quality	Genome-fragment	8.72	HMM-based (lower-bound)	0	1	NA	bin.283	12792	7.9	44	0	0	Unclassified Bacteria	331791	46	27
Contig141463457	full	0.753	dsDNAphage	12152	0	15.8	0	12152	No	NA	19	0	1	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected	bin.436	12223	7.1	38	0	0	Unclassified Bacteria	238426	39	24
Contig32207773	full	0.653	dsDNAphage	12134	0	26.7	0	12134	No	NA	15	1	1	Low-quality	Genome-fragment	2.58	AAI-based (medium-confidence)	0	1	NA	bin.041	12135	6.8	60	0.94	0	Unclassified Bacteria	313474	61	35
Contig88987964	full	0.8	dsDNAphage	11995	1	45.5	18.2	11995	No	NA	11	1	1	Low-quality	Genome-fragment	24.42	AAI-based (medium-confidence)	0	1	NA	bin.333	12096	6.9	56	5.17	0	Unclassified Bacteria	3696819	55	413
Contig4197952	full	0.72	dsDNAphage	11954	0	7.7	3.8	11954	No	NA	25	1	1	Low-quality	Genome-fragment	5.19	HMM-based (lower-bound)	0	1	NA	bin.283	12500	8	45	0	0	Unclassified Bacteria	331791	46	27
Contig72908084	full	0.74	dsDNAphage	11919	0	40	10	11919	No	NA	10	0	3	Low-quality	Genome-fragment	2.48	AAI-based (medium-confidence)	0	1	no viral genes detected	bin.041	12085	7.4	60	0.94	0	Unclassified Bacteria	313474	61	35
Contig111969546	full	0.96	dsDNAphage	11898	4	71.4	0	11898	No	NA	7	4	0	Low-quality	Genome-fragment	7.41	AAI-based (medium-confidence)	0	1	NA	bin.466	11900	7.4	72	46.79	6.35	d__Bacteria;p__Dependentiae;c__Babeliae;o__Babeliales;f__Vermiphilaceae;g__SOIL31;s__	921446	40	115
Contig133580313	full	1	dsDNAphage	11868	1	30	0	11868	No	NA	30	3	0	Low-quality	Genome-fragment	26.11	AAI-based (medium-confidence)	0	1	NA	bin.329	11872	6.4	54	0	0	Unclassified Bacteria	1974977	53	198
Contig151834467	full	0.787	dsDNAphage	11802	0	9.1	0	11802	No	NA	11	0	0	Low-quality	Genome-fragment	29.51	AAI-based (medium-confidence)	0	1	no viral genes detected	bin.059	11805	7.8	53	5.78	0.1	Unclassified Bacteria	693815	56	73
Contig156498664	full	0.653	dsDNAphage	11731	1	27.3	18.2	11731	No	NA	11	0	6	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected	bin.329	11732	12.5	52	0	0	Unclassified Bacteria	1974977	53	198
Contig95918543	full	1	dsDNAphage	11700	1	36.4	0	11700	No	NA	11	1	0	Low-quality	Genome-fragment	6.37	HMM-based (lower-bound)	0	1	NA	bin.453	11842	11.5	55	0	0	Unclassified Bacteria	455770	53	14
Contig100934230	full	0.993	dsDNAphage	11647	1	19.4	6.5	11647	No	NA	31	4	0	Low-quality	Genome-fragment	14.4	HMM-based (lower-bound)	0	1	NA	bin.122	11678	7	62	12.23	0	Unclassified Bacteria	464077	63	59
Contig49756351	full	0.5	dsDNAphage	11608	0	15.4	0	11608	No	NA	14	0	1	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected	bin.027	11611	6.8	71	31.18	0.23	d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Gemmatales;f__Gemmataceae;g__;s__	2644630	67	369
Contig109044158	full	0.98	dsDNAphage	11550	1	54.5	0	11550	No	NA	11	4	0	Low-quality	Genome-fragment	4.03	HMM-based (lower-bound)	0	1	NA	bin.489	11555	7.7	49	0	0	Unclassified Bacteria	497377	51	26
Contig33106534	full	0.947	dsDNAphage	11538	0	62.5	0	11538	No	NA	23	3	0	Low-quality	Genome-fragment	3.03	AAI-based (medium-confidence)	0	1	NA	bin.306	14052	12.2	33	0	0	Unclassified Bacteria	355851	35	25
Contig83840458	full	0.707	dsDNAphage	11535	2	15.4	15.4	11535	No	NA	13	0	4	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected	bin.143	11700	5.8	59	18.57	1.72	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__PKWO01;s__	1158172	61	158
Contig137066949	full	0.887	dsDNAphage	11498	0	37.5	4.2	11498	No	NA	24	4	1	Low-quality	Genome-fragment	23.73	AAI-based (high-confidence)	0	1	NA	bin.108	11501	7.6	39	4.17	0	Unclassified Bacteria	1061461	46	144
Contig87324618	full	0.58	dsDNAphage	11496	0	13	0	11496	No	NA	23	3	0	Low-quality	Genome-fragment	10.76	HMM-based (lower-bound)	0	1	NA	bin.459	11498	9.6	51	0	0	Unclassified Bacteria	492241	51	22
Contig150739427	full	0.827	dsDNAphage	11471	1	18.2	0	11471	No	NA	11	0	3	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected	bin.355	11471	8	56	49.69	0	d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA9983_A;f__UBA2100;g__UBA10103;s__	704098	55	65
Contig155750423	full	0.987	dsDNAphage	11411	1	37.5	0	11411	No	NA	16	3	2	Low-quality	Genome-fragment	5.94	HMM-based (lower-bound)	0	1	NA	bin.482	11413	9.9	69	0	0	Unclassified	257558	68	18
Contig122634006	full	0.767	dsDNAphage	11366	1	28.6	21.4	11366	Yes	4480	14	2	4	Low-quality	Genome-fragment	6.03	AAI-based (high-confidence)	60.58	1	NA	bin.504	11392	14.9	62	46.87	2.32	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__ATCC43930;f__Stellaceae;g__AP-15;s__	3488014	63	432
Contig107179382	full	1	dsDNAphage	11324	3	45	0	11324	No	NA	20	6	1	Low-quality	Genome-fragment	22.14	AAI-based (high-confidence)	0	1	NA	bin.051	11324	8.6	62	12.07	0	Unclassified Bacteria	2455890	61	298
Contig41895229	full	0.92	dsDNAphage	11258	0	8.6	0	11258	No	NA	35	1	0	Low-quality	Genome-fragment	5.98	HMM-based (lower-bound)	0	1	NA	bin.383	11291	10.7	60	0	0	Unclassified Bacteria	261037	60	10
Contig111922150	full	0.847	dsDNAphage	11199	0	45.5	0	11199	No	NA	11	0	0	Low-quality	Genome-fragment	2.5	AAI-based (medium-confidence)	0	1	no viral genes detected	bin.485	11243	6.4	57	0	0	Unclassified Bacteria	254924	58	30
Contig136785830	full	0.993	dsDNAphage	11184	2	35.3	0	11184	No	NA	17	3	0	Low-quality	Genome-fragment	4.47	HMM-based (lower-bound)	0	1	NA	bin.331	11186	13.7	31	0	0	Unclassified Bacteria	333568	33	16
Contig117761638	full	1	dsDNAphage	11181	2	35.3	0	11181	No	NA	17	5	0	Low-quality	Genome-fragment	20.11	HMM-based (lower-bound)	0	1	NA	bin.403	11801	8.3	65	8.33	0	Unclassified Bacteria	2819228	64	299
Contig37089556	full	0.587	dsDNAphage	11179	0	18.8	6.2	11179	No	NA	16	1	1	Low-quality	Genome-fragment	12.02	AAI-based (medium-confidence)	0	1	NA	bin.475	11660	11.6	59	0	0	Unclassified Bacteria	4149049	58	455
Contig45249762	full	0.893	dsDNAphage	11175	1	60	20	11175	No	NA	5	0	3	Low-quality	Genome-fragment	12.09	AAI-based (high-confidence)	0	1	no viral genes detected	bin.214	11889	11.5	62	13.79	0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__13-2-20CM-66-19;s__	3906504	63	478
Contig46094270	full	0.787	dsDNAphage	11155	0	57.1	0	11155	No	NA	14	1	0	Low-quality	Genome-fragment	9.43	HMM-based (lower-bound)	0	1	NA	bin.108	11156	7.6	59	4.17	0	Unclassified Bacteria	1061461	46	144
Contig27494007	full	0.773	dsDNAphage	11149	0	10	0	11149	No	NA	20	0	1	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected	bin.306	11153	11	34	0	0	Unclassified Bacteria	355851	35	25
Contig123862574	full	0.807	dsDNAphage	11139	0	6.7	3.3	11139	No	NA	29	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected	bin.436	13054	7.7	38	0	0	Unclassified Bacteria	238426	39	24
Contig65727630	full	0.973	dsDNAphage	11100	0	21.7	4.3	11100	No	NA	23	1	0	Low-quality	Genome-fragment	15.48	HMM-based (lower-bound)	0	1	NA	bin.504	11101	5.4	63	46.87	2.32	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__ATCC43930;f__Stellaceae;g__AP-15;s__	3488014	63	432
Contig155806602	full	0.56	dsDNAphage	11086	1	15.4	7.7	11086	No	NA	13	0	2	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected	bin.037	11090	9.2	58	14.66	0	Unclassified Bacteria	625642	58	94
Contig154625053	full	0.62	dsDNAphage	11073	0	3.7	0	11073	No	NA	27	1	2	Low-quality	Genome-fragment	3.01	HMM-based (lower-bound)	0	1	NA	bin.408	11383	6.6	63	0	0	Unclassified Bacteria	303664	63	35
Contig64537446	full	0.92	dsDNAphage	11057	0	13	0	11057	No	NA	23	3	0	Low-quality	Genome-fragment	11.3	HMM-based (lower-bound)	0	1	NA	bin.313	11149	9.1	38	20.05	1.64	d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA9983_A;f__UBA2100;g__;s__	573050	52	63
Contig18474865	full	0.687	dsDNAphage	10988	0	14.3	0	10988	No	NA	20	0	1	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected	bin.043	11315	93	60	0	0	Unclassified Bacteria	410045	61	27
Contig122431036	full	0.58	dsDNAphage	10984	1	16.7	0	10984	No	NA	6	0	3	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected	bin.333	11219	9.5	56	5.17	0	Unclassified Bacteria	3696819	55	413
Contig55063968	full	0.833	dsDNAphage	10959	0	11.1	0	10959	No	NA	9	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected	bin.014	11298	10.4	59	24.14	0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Paraburkholderia;s__	4499323	62	583
Contig97485568	full	0.727	dsDNAphage	10954	0	8.3	0	10954	No	NA	12	0	2	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected	bin.044	11087	7.2	61	21.05	0.88	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__Opitutaceae;g__Palsa-1447;s__	929961	64	130
Contig35108572	full	0.887	dsDNAphage	10943	0	20	0	10943	No	NA	15	0	0	Low-quality	Genome-fragment	5.95	AAI-based (medium-confidence)	0	1	no viral genes detected	bin.031	11007	12.7	61	0.63	0	Unclassified	202251	61	3
Contig83506912	full	0.98	dsDNAphage	10935	2	40	13.3	10935	No	NA	15	1	0	Low-quality	Genome-fragment	18.58	AAI-based (medium-confidence)	0	1	NA	bin.504	11622	6.8	62	46.87	2.32	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__ATCC43930;f__Stellaceae;g__AP-15;s__	3488014	63	432
Contig38130643	full	1	dsDNAphage	10915	1	39.1	0	10915	No	NA	23	2	0	Low-quality	Genome-fragment	5.43	HMM-based (lower-bound)	0	1	NA	bin.488	11603	8.6	43	0	0	Unclassified Bacteria	231814	41	23
Contig39178402	full	0.88	dsDNAphage	10908	1	40	0	10908	Yes	1716	10	1	3	Low-quality	Genome-fragment	4.61	AAI-based (medium-confidence)	84.27	1	NA	bin.466	10911	6.5	36	46.79	6.35	d__Bacteria;p__Dependentiae;c__Babeliae;o__Babeliales;f__Vermiphilaceae;g__SOIL31;s__	921446	40	115
Contig36654736	full	1	dsDNAphage	10894	2	58.3	0	10894	No	NA	12	3	0	Low-quality	Genome-fragment	2.27	AAI-based (medium-confidence)	0	1	NA	bin.408	10896	6.8	62	0	0	Unclassified Bacteria	303664	63	35
Contig146625238	full	0.9	dsDNAphage	10894	0	3.4	0	10894	No	NA	29	1	1	Low-quality	Genome-fragment	6.67	HMM-based (lower-bound)	0	1	NA	bin.283	11417	7.3	47	0	0	Unclassified Bacteria	331791	46	27
Contig87324626	full	0.787	dsDNAphage	10882	0	15.8	0	10882	No	NA	19	0	2	Low-quality	Genome-fragment	3.37	AAI-based (medium-confidence)	0	1	no viral genes detected	bin.459	10884	9.2	51	0	0	Unclassified Bacteria	492241	51	22
Contig976589	full	1	dsDNAphage	10864	2	85.7	0	10864	No	NA	7	3	0	Low-quality	Genome-fragment	22.14	AAI-based (medium-confidence)	0	1	NA	bin.190	10866	7.9	58	10.91	0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Nevskiales;f__Nevskiaceae;g__Nevskia;s__	880751	57	85
Contig139789665	full	1	dsDNAphage	10860	1	15.4	0	10860	No	NA	13	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected	bin.333	10863	9.1	54	5.17	0	Unclassified Bacteria	3696819	55	413
Contig112093795	full	1	dsDNAphage	10836	1	22.2	0	10836	No	NA	18	2	0	Low-quality	Genome-fragment	17.23	AAI-based (medium-confidence)	0	1	NA	bin.484	10855	7.1	60	32.76	8.28	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Methylacidiphilales;f__UBA1321;g__JABDGH01;s__	2966174	58	406
Contig126732496	full	0.693	dsDNAphage	10824	1	16.7	0	10824	No	NA	6	0	1	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected	bin.118	11071	6.7	66	49.45	1.56	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Novosphingobium;s__	3082038	65	386
Contig106454138	full	0.96	dsDNAphage	10811	0	42.1	0	10811	No	NA	19	3	0	Low-quality	Genome-fragment	4.16	AAI-based (medium-confidence)	0	1	NA	bin.489	10812	9.2	50	0	0	Unclassified Bacteria	497377	51	26
Contig24916735	full	0.887	dsDNAphage	10800	0	26.1	13	10800	No	NA	23	0	1	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected	bin.504	10801	9.1	60	46.87	2.32	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__ATCC43930;f__Stellaceae;g__AP-15;s__	3488014	63	432
Contig156573605	full	0.967	dsDNAphage	10774	1	10	5	10774	No	NA	20	1	0	Low-quality	Genome-fragment	26.17	AAI-based (high-confidence)	0	1	NA	bin.263	10777	12.1	60	16.67	4.17	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__Bog-1198;s__	6268494	62	618
Contig80230825	full	0.933	dsDNAphage	10719	0	78.6	0	10719	No	NA	14	3	1	Low-quality	Genome-fragment	4.06	HMM-based (lower-bound)	0	1	NA	bin.312	10722	7.2	34	43.26	3.45	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__DSM-16500;f__DSM-16500;g__;s__	1763107	36	215
Contig7049872	full	0.973	dsDNAphage	10704	1	60	6.7	10704	No	NA	15	6	0	Low-quality	Genome-fragment	4.81	HMM-based (lower-bound)	0	1	NA	bin.283	10706	8.3	44	0	0	Unclassified Bacteria	331791	46	27
Contig97084102	0_partial	0.893	dsDNAphage	10678	1	54.5	13.6	10678	No	NA	10	0	1	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected	bin.278	58454	27.1	56	0	0	Unclassified Bacteria	970610	58	84
Contig83506916	full	0.96	dsDNAphage	10670	1	28.6	0	10670	No	NA	7	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected	bin.504	10671	5.9	63	46.87	2.32	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__ATCC43930;f__Stellaceae;g__AP-15;s__	3488014	63	432
Contig104616591	full	0.787	dsDNAphage	10607	1	16.7	8.3	10607	No	NA	12	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected	bin.174	10804	14.5	56	0	0	Unclassified Bacteria	2174841	57	203
Contig27444848	full	0.98	dsDNAphage	10602	2	18.8	0	10602	No	NA	16	2	1	Low-quality	Genome-fragment	9.94	AAI-based (medium-confidence)	0	1	NA	bin.190	10602	9.8	46	10.91	0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Nevskiales;f__Nevskiaceae;g__Nevskia;s__	880751	57	85
Contig155327798	full	0.947	dsDNAphage	10593	0	30	0	10593	No	NA	19	2	1	Low-quality	Genome-fragment	5.33	HMM-based (lower-bound)	0	1	NA	bin.331	12633	16.7	33	0	0	Unclassified Bacteria	333568	33	16
Contig106978447	full	0.98	dsDNAphage	10536	1	30	0	10536	No	NA	10	2	0	Low-quality	Genome-fragment	7.06	HMM-based (lower-bound)	0	1	NA	bin.475	10540	8.5	59	0	0	Unclassified Bacteria	4149049	58	455
Contig136926147	full	1	dsDNAphage	10516	2	33.3	0	10516	No	NA	12	2	0	Low-quality	Genome-fragment	15.9	AAI-based (medium-confidence)	0	1	NA	bin.051	10543	14.2	61	12.07	0	Unclassified Bacteria	2455890	61	298
Contig11738006	full	0.96	dsDNAphage	10492	0	6.9	0	10492	No	NA	29	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected	bin.408	10521	7.2	61	0	0	Unclassified Bacteria	303664	63	35
Contig91087685	full	0.813	dsDNAphage	10480	0	30.8	0	10480	No	NA	13	2	0	Low-quality	Genome-fragment	6.94	HMM-based (lower-bound)	0	1	NA	bin.257	10482	6.5	37	0	0	Unclassified Bacteria	273956	37	22
Contig61530113	full	0.913	dsDNAphage	10478	2	38.5	7.7	10478	No	NA	13	2	0	Low-quality	Genome-fragment	11.96	AAI-based (high-confidence)	0	1	NA	bin.249	10478	5.8	60	11.21	0	Unclassified Bacteria	305070	60	47
Contig112348036	full	0.7	dsDNAphage	10470	1	22.2	11.1	10470	No	NA	9	0	5	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected	bin.495	10519	15.1	61	17.24	0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Rhodanobacteraceae;g__Rhodanobacter;s__	1648575	63	189
Contig57840443	full	0.9	dsDNAphage	10457	0	16.7	0	10457	No	NA	30	3	0	Low-quality	Genome-fragment	12.6	HMM-based (lower-bound)	0	1	NA	bin.257	11001	9	38	0	0	Unclassified Bacteria	273956	37	22
Contig52688850	full	0.88	dsDNAphage	10398	1	63.6	9.1	10398	No	NA	11	0	6	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected	bin.400	10919	8.3	55	6.9	0	Unclassified Bacteria	3725173	55	288
Contig139231929	full	0.88	dsDNAphage	10393	0	33.3	0	10393	Yes	3563	7	1	1	Low-quality	Genome-fragment	2.13	HMM-based (lower-bound)	65.72	1	NA	bin.278	13859	10.4	59	0	0	Unclassified Bacteria	970610	58	84
Contig88964848	full	0.907	dsDNAphage	10392	0	15.8	0	10392	No	NA	19	0	1	Low-quality	Genome-fragment	6.29	AAI-based (medium-confidence)	0	1	no viral genes detected	bin.313	10394	11.1	37	20.05	1.64	d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA9983_A;f__UBA2100;g__;s__	573050	52	63
Contig93015848	full	0.987	dsDNAphage	10385	2	50	0	10385	No	NA	12	1	0	Low-quality	Genome-fragment	2.16	AAI-based (medium-confidence)	0	1	NA	bin.041	10385	7.1	61	0.94	0	Unclassified Bacteria	313474	61	35
Contig128711780	full	0.873	dsDNAphage	10378	0	33.3	0	10378	No	NA	9	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected	bin.475	10379	8.1	62	0	0	Unclassified Bacteria	4149049	58	455
Contig30323610	full	0.88	dsDNAphage	10374	0	20	5	10374	No	NA	19	1	1	Low-quality	Genome-fragment	4.68	HMM-based (lower-bound)	0	1	NA	bin.408	11272	6.7	64	0	0	Unclassified Bacteria	303664	63	35
Contig69060285	full	0.907	dsDNAphage	10313	0	20	0	10313	No	NA	20	2	1	Low-quality	Genome-fragment	2.15	AAI-based (medium-confidence)	0	1	NA	bin.041	10313	7	61	0.94	0	Unclassified Bacteria	313474	61	35
